Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04406,Male,24,Mathematics,52.4,4.1,2.9,6.9,13,2.05
ID04348,Male,19,Mathematics,66.5,12.4,2.18,7.7,4,2.2
ID04517,Female,23,Computer Science,56.7,5.8,2.12,7.6,13,2.99
ID01061,Male,24,Psychology,90.0,11.6,1.57,7.7,6,2.76
ID03672,Male,19,Engineering,61.4,4.1,1.59,4.8,7,2.94
ID01080,Male,22,Engineering,66.6,3.1,2.67,5.1,0,2.83
ID04343,Male,22,Mathematics,94.9,5.3,3.26,4.6,11,2.11
ID03667,Male,24,Computer Science,48.5,2.1,3.83,8.8,3,3.95
ID00135,Male,24,Business,57.3,3.0,3.11,9.1,20,1.63
ID01093,Male,18,Economics,50.6,3.0,2.35,6.2,15,3.69
ID01500,Female,24,Mathematics,77.0,4.4,1.97,6.3,16,2.45
ID03425,Female,21,Economics,75.1,0.7,3.05,4.6,18,2.37
ID04923,Female,20,Psychology,61.0,13.2,3.53,5.5,1,3.13
ID00323,Male,24,Business,65.8,1.3,3.9,4.1,12,1.87
ID03472,Male,23,Mathematics,74.2,12.5,1.59,5.7,16,2.38
ID02646,Female,20,Psychology,80.2,8.4,2.48,7.2,15,3.4
ID00635,Male,18,Business,71.2,5.3,3.1,6.3,1,2.13
ID01966,Female,21,Business,76.5,2.2,1.71,5.8,6,3.62
ID01944,Male,18,Psychology,56.9,7.2,2.57,5.6,6,4.0
ID01029,Female,20,Psychology,63.7,12.5,2.66,7.7,13,3.77
ID04646,Male,18,Computer Science,83.9,8.7,3.35,9.6,19,1.43
ID04798,Female,19,Psychology,77.7,7.3,2.75,5.0,13,3.55
ID03506,Male,24,Engineering,64.6,6.0,2.49,8.7,3,3.29
ID02176,Female,24,Mathematics,69.9,10.8,2.16,9.5,14,3.62
ID00442,Female,20,Computer Science,97.9,0.8,3.41,4.0,16,1.74
ID00711,Male,18,Computer Science,83.1,0.5,2.33,5.4,19,3.92
ID00354,Male,21,Mathematics,44.4,3.3,3.56,9.9,12,3.52
ID02122,Male,18,Psychology,55.8,12.8,2.34,10.0,1,2.39
ID02522,Female,23,Business,49.2,9.2,2.9,9.1,5,3.34
ID02633,Female,19,Computer Science,65.8,5.3,3.72,9.4,3,2.18
ID01644,Female,24,Psychology,65.9,2.3,1.57,4.9,17,3.92
ID02304,Female,22,Mathematics,75.2,8.9,1.71,6.8,13,2.08
ID03986,Female,20,Computer Science,81.3,10.4,3.38,9.7,17,2.89
ID01954,Male,18,Economics,67.2,0.8,3.8,7.8,0,3.31
ID03165,Female,24,Engineering,50.0,5.0,2.62,9.7,15,2.89
ID00849,Male,18,Computer Science,66.0,0.5,3.6,4.2,0,3.65
ID01213,Male,22,Business,47.2,8.8,3.54,7.1,6,3.77
ID00783,Male,22,Computer Science,87.7,6.8,3.68,7.8,17,3.6
ID04067,Male,21,Mathematics,67.1,4.9,2.39,9.8,0,3.22
ID02600,Male,24,Business,90.2,8.5,2.16,9.8,15,2.63
ID04521,Male,21,Engineering,54.6,4.3,3.23,8.6,2,2.55
ID01572,Female,23,Computer Science,83.1,12.8,1.76,7.8,13,2.68
ID03659,Female,18,Business,35.2,7.1,3.02,6.6,3,3.48
ID03283,Male,21,Economics,78.3,10.0,2.05,8.5,12,3.78
ID01263,Female,18,Mathematics,74.5,12.5,3.65,9.9,5,3.74
ID01581,Male,22,Computer Science,95.5,4.4,2.66,9.2,6,3.79
ID02847,Male,20,Computer Science,63.3,5.0,3.57,4.4,7,1.98
ID01857,Female,20,Computer Science,79.4,2.0,1.94,6.8,2,2.61
ID00617,Male,22,Mathematics,68.0,1.6,2.76,7.6,1,3.18
ID03200,Female,18,Engineering,57.8,6.8,3.87,9.1,1,2.86
ID02371,Female,24,Business,73.9,12.6,2.48,6.3,15,2.22
ID03772,Female,23,Computer Science,53.7,7.9,3.6,5.7,7,2.34
ID01995,Female,18,Psychology,68.5,3.7,3.18,4.0,17,3.78
ID04336,Male,21,Engineering,70.0,7.1,2.49,4.8,13,2.43
ID01993,Female,23,Business,83.5,6.8,2.75,7.8,1,2.66
ID03691,Female,18,Psychology,47.7,8.1,2.97,5.3,19,2.78
ID00614,Male,20,Psychology,52.3,8.9,3.91,8.4,15,3.09
ID02202,Male,21,Economics,74.8,5.0,2.72,5.4,3,2.6
ID01514,Female,22,Computer Science,78.9,0.2,2.29,5.3,16,3.38
ID02093,Female,23,Mathematics,77.1,11.3,2.37,6.0,10,3.09
ID02797,Male,18,Engineering,59.9,6.9,2.53,7.8,8,3.96
ID00980,Female,20,Engineering,95.5,0.6,1.84,9.1,5,3.54
ID02970,Male,20,Economics,90.0,6.9,3.08,9.8,1,2.35
ID00775,Female,20,Psychology,85.8,1.8,2.87,6.2,15,3.68
ID00589,Female,22,Computer Science,95.9,2.7,2.82,9.6,15,2.81
ID02254,Female,18,Engineering,83.5,4.8,3.81,6.0,9,1.9
ID04933,Male,18,Business,51.3,3.7,2.15,8.5,16,2.57
ID01183,Male,18,Engineering,61.6,9.0,3.24,6.0,1,1.92
ID01772,Female,21,Psychology,83.5,5.7,3.0,6.0,18,2.41
ID02284,Female,20,Mathematics,63.6,12.8,3.28,6.9,13,2.57
ID01583,Female,22,Psychology,70.8,7.9,3.86,7.7,14,3.22
ID01617,Female,20,Business,74.2,9.0,2.66,8.5,20,2.29
ID01311,Female,21,Economics,80.5,6.6,1.95,9.0,19,2.03
ID03868,Male,22,Mathematics,55.8,8.7,3.21,5.2,12,3.51
ID04343,Male,24,Psychology,97.1,11.3,3.08,8.1,15,3.28
ID02693,Female,18,Business,70.8,4.9,3.37,6.7,13,2.84
ID00669,Female,24,Business,49.9,3.0,3.39,6.4,10,1.95
ID02680,Male,22,Computer Science,40.5,7.6,2.9,9.0,5,2.5
ID03843,Female,24,Economics,69.2,1.6,3.64,5.8,12,2.86
ID02752,Male,22,Economics,89.8,4.4,1.9,6.4,0,1.88
ID01097,Male,18,Engineering,62.8,11.6,3.23,9.8,3,3.43
ID02874,Female,20,Computer Science,56.0,3.9,3.11,4.1,6,3.21
ID03079,Male,18,Economics,74.1,12.2,2.18,7.4,17,2.28
ID04610,Male,19,Business,49.7,1.7,1.6,6.3,3,3.65
ID04577,Female,19,Economics,58.9,12.2,3.26,5.3,16,3.3
ID01173,Male,21,Computer Science,85.4,6.7,3.42,5.4,15,3.33
ID03658,Female,23,Mathematics,69.4,6.5,1.95,6.2,7,2.44
ID01172,Male,23,Economics,97.3,11.1,3.38,8.4,1,2.85
ID00505,Female,18,Business,83.6,5.4,3.41,6.7,15,2.83
ID00224,Male,24,Mathematics,97.3,4.1,3.76,10.0,8,3.07
ID04774,Female,18,Engineering,44.4,5.6,3.92,9.5,3,2.46
ID01999,Female,21,Engineering,48.5,1.4,2.14,6.4,14,1.46
ID01373,Female,21,Business,46.7,1.0,3.54,5.5,15,2.76
ID04619,Male,21,Economics,79.0,5.0,2.62,7.8,6,3.74
ID01037,Female,21,Computer Science,86.8,1.7,3.54,4.4,0,3.67
ID00985,Female,23,Business,93.6,7.1,2.93,8.5,17,2.86
ID03417,Male,23,Business,61.3,0.9,2.44,6.2,15,3.66
ID02471,Male,22,Computer Science,96.6,8.5,2.24,5.2,5,2.6
ID00524,Male,20,Business,72.9,5.1,2.61,8.4,6,3.65
ID03602,Male,19,Mathematics,79.3,7.4,2.51,6.3,12,2.97
ID00352,Female,24,Economics,84.8,3.5,3.45,6.6,0,1.89
ID04187,Male,23,Psychology,65.6,4.5,3.27,6.4,15,3.12
ID04932,Male,20,Engineering,72.0,2.5,3.37,6.4,13,2.35
ID01105,Female,24,Economics,50.8,11.7,3.22,4.9,0,2.47
ID02752,Female,22,Economics,40.4,10.2,2.38,7.9,1,2.41
ID04510,Male,20,Psychology,70.1,0.9,3.33,7.3,14,2.51
ID01494,Male,18,Business,91.6,8.6,1.59,8.8,3,2.21
ID04734,Male,22,Business,83.4,8.8,3.82,9.6,3,3.8
ID01184,Male,19,Psychology,95.7,4.4,3.74,5.4,2,3.47
ID03511,Female,22,Engineering,89.8,3.4,2.49,8.2,13,3.07
ID00618,Male,18,Engineering,66.6,2.5,3.93,8.9,7,3.09
ID01780,Female,18,Mathematics,51.2,11.6,3.12,4.3,3,1.86
ID04092,Male,20,Mathematics,85.8,12.5,3.79,7.9,17,3.1
ID03105,Male,22,Business,54.2,2.0,3.74,10.0,16,3.74
ID00415,Female,23,Psychology,56.3,12.2,2.88,7.8,0,3.07
ID00984,Male,18,Economics,90.7,0.3,2.91,7.7,20,3.73
ID00917,Male,19,Business,75.0,8.8,3.71,5.0,10,2.24
ID04957,Male,18,Psychology,63.7,0.7,2.04,4.3,14,3.89
ID01092,Female,22,Economics,92.6,5.4,2.83,8.0,19,3.63
ID00945,Female,22,Business,89.7,5.3,2.73,9.8,14,3.26
ID03601,Male,21,Business,44.2,5.0,3.47,5.7,4,3.32
ID03768,Male,20,Mathematics,57.7,12.7,3.0,7.2,8,3.79
ID00635,Male,22,Engineering,53.0,5.1,2.17,8.1,4,2.86
ID01261,Male,21,Computer Science,70.2,5.4,2.99,8.2,17,2.37
ID00780,Male,22,Business,86.4,1.6,2.37,5.3,19,3.71
ID03692,Male,22,Psychology,58.6,6.6,3.91,9.5,3,2.06
ID04943,Female,19,Mathematics,94.2,12.0,1.81,5.8,0,3.18
ID02645,Female,23,Psychology,99.4,3.6,3.63,8.2,14,1.93
ID04920,Male,24,Psychology,49.4,10.4,2.13,9.1,3,3.74
ID02023,Female,21,Economics,57.9,7.7,3.14,9.6,17,3.06
ID00139,Male,22,Engineering,92.3,9.7,3.66,4.2,13,3.98
ID03193,Male,22,Computer Science,83.7,2.9,2.52,4.6,11,3.24
ID00076,Male,19,Computer Science,87.0,13.0,2.05,9.8,19,3.22
ID01051,Female,21,Mathematics,76.1,13.1,2.25,8.3,17,3.72
ID01579,Female,24,Economics,52.1,11.8,2.64,8.7,10,3.62
ID03385,Female,18,Psychology,64.4,5.7,2.28,4.4,19,2.1
ID01229,Male,21,Psychology,60.1,2.5,1.91,6.9,14,3.18
ID03354,Female,22,Mathematics,94.5,12.8,2.87,7.6,12,3.14
ID01415,Female,20,Economics,87.0,10.1,2.09,9.2,14,2.9
ID02507,Male,18,Computer Science,90.9,6.8,3.19,7.7,15,2.59
ID03292,Female,22,Computer Science,79.3,10.0,1.69,9.6,14,2.27
ID02732,Female,24,Computer Science,78.8,0.7,2.63,5.1,2,2.49
ID00448,Male,21,Psychology,54.7,4.1,3.03,9.6,7,3.48
ID04106,Female,22,Computer Science,92.6,1.2,3.46,9.2,5,3.09
ID00371,Male,21,Mathematics,49.5,8.0,3.56,7.9,14,3.6
ID01585,Female,24,Economics,85.4,1.5,3.98,7.0,3,2.83
ID04533,Male,21,Business,78.3,8.5,1.65,6.0,1,2.3
ID01843,Male,18,Mathematics,66.5,1.7,3.66,7.4,5,2.12
ID01547,Female,18,Mathematics,68.5,8.2,3.28,8.0,14,3.96
ID04645,Female,24,Business,80.9,1.1,3.45,6.9,12,1.89
ID00806,Female,23,Economics,91.0,3.1,2.55,4.9,6,3.22
ID03709,Male,19,Mathematics,97.5,12.9,2.13,8.4,0,3.51
ID04936,Male,23,Psychology,77.3,10.2,3.3,5.2,19,1.86
ID01591,Female,22,Economics,86.1,8.1,2.55,4.7,16,1.74
ID04210,Male,21,Mathematics,84.2,8.3,2.38,5.7,3,3.14
ID03563,Male,22,Mathematics,72.3,2.2,2.94,4.5,1,3.73
ID03517,Female,21,Economics,67.6,4.1,3.28,7.6,8,2.61
ID02600,Male,19,Business,65.9,7.0,2.93,9.0,0,2.4
ID04767,Male,21,Mathematics,55.8,3.6,3.44,8.7,5,3.09
ID00374,Male,21,Business,73.6,13.9,3.45,8.7,1,3.89
ID04875,Male,18,Business,88.0,7.2,2.79,8.4,14,3.97
ID02098,Male,19,Business,85.5,5.8,3.71,9.0,14,2.76
ID02962,Male,23,Business,99.5,13.0,3.67,5.1,20,2.55
ID04950,Male,19,Engineering,61.2,8.8,3.29,8.6,7,2.8
ID03642,Male,24,Business,87.5,12.5,3.65,8.8,11,1.84
ID02694,Male,22,Business,55.9,6.6,2.94,5.4,11,3.3
ID04588,Male,21,Psychology,43.0,1.9,2.24,4.3,18,3.73
ID03879,Male,18,Engineering,87.3,14.0,3.26,6.1,3,2.71
ID02090,Female,19,Business,74.9,8.5,2.65,7.2,5,2.66
ID00471,Female,24,Business,92.4,12.5,1.94,8.7,4,3.56
ID00404,Male,24,Business,75.3,2.0,2.77,7.7,6,2.47
ID00083,Female,24,Business,86.8,6.4,3.49,10.0,1,2.6
ID00549,Female,19,Psychology,79.8,5.0,2.76,4.7,4,1.86
ID01915,Female,21,Mathematics,85.3,4.5,2.66,5.3,3,1.77
ID00872,Female,18,Computer Science,75.4,12.7,3.0,5.5,7,3.09
ID04096,Male,21,Economics,86.4,14.0,1.92,7.4,0,3.84
ID01388,Male,20,Engineering,84.2,11.5,1.65,5.3,6,3.33
ID04835,Female,22,Business,87.4,13.4,3.58,4.5,11,2.97
ID03309,Male,23,Economics,56.4,11.1,1.95,8.1,5,2.25
ID04807,Female,23,Computer Science,88.5,11.4,3.33,6.4,17,3.74
ID04798,Female,23,Mathematics,77.7,13.3,1.79,8.8,16,1.76
ID00441,Male,24,Computer Science,83.2,6.7,2.05,8.9,12,3.19
ID01882,Male,19,Business,61.7,5.5,3.91,5.2,12,2.3
ID04275,Female,18,Engineering,63.6,8.4,3.07,9.0,18,2.45
ID04016,Male,18,Mathematics,97.6,1.8,2.88,5.7,14,3.33
ID00567,Male,23,Economics,83.4,9.9,2.81,5.2,7,3.89
ID04914,Male,19,Computer Science,80.8,5.7,3.75,9.8,19,2.76
ID02972,Female,21,Economics,89.0,4.5,2.12,7.1,3,2.58
ID01349,Male,18,Business,53.9,8.5,3.61,9.5,2,3.76
ID03011,Male,20,Business,93.2,3.6,3.48,8.3,10,1.99
ID02414,Male,20,Mathematics,59.4,2.9,3.19,8.1,5,1.72
ID04520,Male,20,Economics,71.2,1.7,2.45,6.2,6,2.57
ID04777,Female,23,Business,94.4,11.3,2.41,8.3,16,3.34
ID02397,Male,20,Engineering,86.4,2.1,3.91,5.7,3,2.26
ID03618,Male,19,Economics,83.7,10.4,1.71,5.0,19,2.51
ID03973,Male,19,Computer Science,88.8,2.7,2.33,9.9,1,2.51
ID01128,Male,21,Computer Science,42.7,5.9,2.22,4.6,16,2.3
ID01797,Male,18,Mathematics,82.6,5.2,1.85,7.0,20,2.16
ID01070,Female,21,Economics,97.4,0.2,3.37,6.2,0,2.81
ID04287,Male,22,Economics,99.4,5.5,3.18,7.0,8,2.12
ID00057,Female,22,Engineering,70.7,1.5,2.72,4.0,12,2.53
ID04329,Male,20,Economics,61.0,1.8,2.0,7.6,10,2.27
ID03719,Female,21,Computer Science,84.3,12.4,3.54,8.4,6,3.98
ID00524,Male,20,Business,42.7,0.4,3.77,7.7,8,3.27
ID02460,Male,18,Computer Science,61.1,4.9,3.33,4.6,17,2.91
ID00751,Female,19,Business,79.7,4.8,2.95,5.4,11,2.69
ID04423,Female,22,Economics,95.7,3.6,2.17,5.6,5,2.91
ID02216,Female,19,Computer Science,94.8,6.3,3.73,5.1,1,3.49
ID03428,Female,22,Mathematics,81.0,7.3,3.27,8.2,19,3.89
ID03795,Male,20,Economics,86.1,4.4,2.25,7.6,15,3.82
ID01303,Male,22,Economics,77.2,1.5,2.77,8.3,4,2.4
ID00022,Female,23,Engineering,56.3,9.7,3.29,6.9,16,3.26
ID03023,Male,24,Engineering,53.7,10.6,3.94,8.9,19,2.33
ID00952,Female,18,Computer Science,62.2,7.0,2.01,4.6,14,3.17
ID02513,Male,19,Business,52.0,11.4,3.86,7.4,15,3.63
ID04709,Female,23,Economics,62.5,3.2,1.85,4.5,17,1.89
ID03696,Female,21,Economics,93.9,7.2,1.94,5.1,20,1.99
ID02482,Female,20,Psychology,96.5,0.7,3.26,9.0,1,2.16
ID02784,Female,21,Business,47.6,2.0,3.7,4.2,16,2.39
ID02991,Female,23,Psychology,53.0,13.6,3.53,6.1,11,2.44
ID02886,Female,20,Business,93.8,0.2,2.31,10.0,7,2.07
ID03525,Male,18,Computer Science,73.9,9.6,1.89,6.8,12,2.6
ID03882,Male,19,Economics,43.0,3.7,2.14,5.6,13,2.25
ID04842,Male,24,Psychology,66.4,9.7,1.81,8.0,13,3.71
ID01086,Female,22,Economics,59.3,3.6,2.51,6.0,7,3.9
ID04680,Male,18,Economics,59.3,0.1,3.24,5.1,1,2.05
ID00411,Female,20,Computer Science,62.0,8.6,2.67,9.9,10,2.52
ID00242,Female,24,Computer Science,98.7,5.3,2.69,9.4,5,2.72
ID04819,Male,18,Economics,74.3,7.6,1.81,8.4,10,2.16
ID03141,Female,18,Psychology,56.1,2.1,2.63,6.5,13,3.91
ID03087,Female,21,Engineering,61.5,9.6,3.89,8.1,20,3.55
ID04750,Male,18,Mathematics,95.9,5.1,1.95,7.3,15,3.25
ID04764,Male,24,Psychology,41.4,7.8,3.61,6.6,16,3.31
ID01490,Male,24,Psychology,86.5,13.3,2.9,9.9,15,1.67
ID01035,Female,18,Mathematics,64.7,7.0,1.65,9.7,16,2.94
ID03589,Male,23,Psychology,71.1,12.9,2.55,8.8,16,2.79
ID03703,Male,22,Computer Science,70.4,11.9,3.18,9.8,11,3.55
ID01439,Female,21,Business,80.1,11.8,2.27,5.6,16,3.33
ID01007,Female,24,Computer Science,100.0,4.1,3.7,8.8,2,3.85
ID02801,Male,18,Psychology,93.4,2.2,2.61,8.0,0,2.54
ID04950,Male,22,Computer Science,97.8,10.1,2.67,4.7,0,2.3
ID00126,Male,23,Mathematics,64.9,8.5,2.57,4.8,19,2.86
ID01448,Female,24,Economics,74.8,3.7,2.22,4.2,16,3.22
ID02575,Male,19,Economics,74.3,10.1,3.52,9.8,3,2.7
ID04353,Male,19,Engineering,61.4,13.9,3.31,6.6,3,2.28
ID03635,Male,19,Economics,70.4,5.3,2.48,7.6,1,3.2
ID02010,Male,21,Mathematics,80.1,7.1,3.06,8.8,4,2.47
ID04018,Female,24,Psychology,84.3,13.2,3.52,5.3,11,3.66
ID00846,Male,23,Computer Science,75.8,13.3,1.84,5.5,18,2.41
ID00082,Female,18,Economics,80.2,2.7,2.33,7.3,7,2.28
ID02040,Male,21,Computer Science,48.5,2.5,1.79,5.3,13,2.54
ID02015,Female,19,Economics,88.0,3.6,3.86,8.5,2,2.94
ID00608,Female,18,Mathematics,65.3,10.9,2.98,6.7,3,2.7
ID00528,Female,20,Business,50.9,10.7,3.08,4.6,9,2.72
ID00119,Female,21,Engineering,99.1,6.6,2.51,7.1,17,2.04
ID00110,Female,18,Economics,96.6,1.9,3.49,5.4,7,3.03
ID04930,Female,21,Psychology,50.1,6.2,3.1,7.9,5,3.78
ID03079,Male,21,Engineering,77.5,12.8,2.1,4.1,14,4.0
ID03983,Male,19,Psychology,64.3,1.5,3.48,9.1,3,3.83
ID02352,Male,18,Engineering,97.2,4.8,3.75,6.0,11,3.23
ID04631,Female,22,Computer Science,62.0,4.2,4.0,9.6,1,2.8
ID01482,Male,21,Economics,34.4,10.6,2.73,9.2,20,2.52
ID01730,Female,21,Psychology,90.0,2.2,2.85,7.4,14,3.74
ID01550,Female,18,Engineering,82.8,13.9,3.91,6.2,5,4.0
ID04951,Female,19,Economics,76.8,6.9,2.6,7.9,8,2.25
ID04143,Male,21,Computer Science,49.3,4.1,3.46,9.2,13,3.63
ID00361,Male,24,Business,83.8,4.3,2.42,9.0,9,2.74
ID00710,Male,19,Mathematics,81.8,3.8,3.24,4.3,9,2.11
ID02149,Female,19,Business,99.8,11.8,3.3,4.6,17,3.08
ID03363,Female,18,Psychology,92.0,2.1,3.65,6.2,5,3.4
ID00441,Male,20,Psychology,80.6,0.1,2.7,8.0,12,1.99
ID00393,Female,23,Computer Science,72.9,8.5,3.08,7.2,9,3.02
ID01474,Male,22,Mathematics,91.3,2.5,2.6,5.2,7,2.6
ID02053,Female,22,Psychology,59.7,5.0,2.08,8.9,3,1.78
ID04237,Female,18,Mathematics,95.5,11.7,2.75,4.0,8,3.07
ID00375,Male,19,Computer Science,63.7,4.2,3.13,4.9,5,3.79
ID04663,Female,20,Computer Science,63.9,13.5,3.48,9.6,3,2.21
ID01142,Male,22,Economics,85.2,12.9,2.76,5.9,6,3.65
ID03110,Female,24,Business,58.6,5.2,2.9,5.4,7,3.24
ID02491,Female,21,Psychology,95.1,11.9,3.1,7.3,7,3.36
ID03842,Female,21,Psychology,81.5,13.0,2.45,5.4,16,1.61
ID03552,Female,22,Computer Science,68.5,11.8,1.92,4.4,7,2.26
ID03940,Female,20,Psychology,80.9,8.6,2.46,7.6,18,3.94
ID04387,Male,18,Business,62.0,13.6,2.72,7.7,0,2.18
ID02531,Male,19,Psychology,98.9,5.7,2.52,6.2,0,3.22
ID02232,Male,23,Economics,92.4,3.7,3.48,8.3,8,1.77
ID01281,Male,24,Economics,49.1,7.7,3.54,9.5,5,2.58
ID03804,Male,18,Computer Science,83.4,13.6,2.93,7.1,0,2.42
ID00628,Female,24,Mathematics,59.5,11.3,1.95,10.0,4,2.61
ID02047,Male,21,Mathematics,66.2,6.9,2.2,5.6,0,2.5
ID00778,Male,19,Psychology,62.1,4.1,2.19,9.2,18,2.24
ID01862,Male,19,Engineering,68.0,2.6,3.5,6.6,0,3.21
ID01113,Female,20,Economics,81.5,5.8,2.38,9.6,13,2.68
ID03767,Female,20,Computer Science,40.8,11.3,2.56,9.9,17,3.03
ID03337,Female,21,Economics,60.2,9.7,2.29,9.8,11,3.02
ID01979,Female,24,Economics,55.9,7.6,3.7,7.4,3,1.6
ID00488,Male,22,Business,51.0,7.4,2.2,4.5,4,1.61
ID00043,Male,23,Economics,52.6,6.3,3.68,8.9,3,3.15
ID02236,Male,18,Computer Science,75.9,13.5,2.67,9.4,16,2.77
ID02840,Male,23,Economics,40.4,1.2,3.08,4.6,4,3.24
ID01935,Female,21,Economics,26.2,3.7,3.97,4.7,0,2.87
ID00989,Male,22,Psychology,99.1,10.2,3.04,6.0,2,3.86
ID04803,Female,20,Mathematics,90.9,7.3,2.04,5.8,5,2.84
ID00561,Male,21,Engineering,84.9,6.6,2.38,9.2,4,3.43
ID01888,Male,20,Psychology,57.0,6.3,3.15,5.3,8,3.33
ID03240,Male,22,Economics,47.8,6.2,2.85,9.5,12,2.51
ID03589,Male,18,Computer Science,71.4,1.1,2.69,8.4,4,3.91
ID04327,Female,18,Business,54.4,8.2,3.48,6.5,1,2.03
ID04550,Female,24,Mathematics,90.7,6.8,1.95,8.9,20,3.67
ID00149,Female,21,Economics,62.6,9.9,1.78,5.8,12,3.37
ID00507,Male,23,Economics,63.1,12.8,3.64,6.9,6,2.15
ID01469,Male,18,Psychology,76.6,3.5,2.71,5.4,14,2.82
ID00846,Male,21,Psychology,52.1,10.4,2.9,7.3,18,3.34
ID00642,Male,22,Economics,86.8,10.0,2.05,4.7,6,2.62
ID00297,Male,18,Computer Science,78.8,2.5,3.14,9.3,0,3.76
ID04288,Male,24,Psychology,74.2,0.1,3.18,5.0,15,3.32
ID01945,Male,21,Mathematics,84.8,12.1,2.62,5.9,2,2.14
ID00484,Male,18,Business,43.8,1.5,3.22,6.1,7,3.12
ID04909,Male,22,Engineering,94.7,11.0,2.65,8.1,1,3.9
ID02683,Female,18,Business,54.4,8.6,1.95,5.0,15,2.14
ID00668,Male,22,Psychology,87.3,11.4,1.71,9.2,15,3.03
ID01325,Male,19,Business,59.2,10.9,3.88,6.0,14,2.97
ID00496,Female,22,Economics,78.3,6.6,2.06,5.5,12,2.83
ID02820,Female,22,Computer Science,87.1,1.9,1.98,6.1,15,3.46
ID04143,Female,21,Mathematics,88.5,6.6,3.74,4.3,8,2.73
ID02677,Male,22,Mathematics,68.1,8.4,1.87,7.2,17,1.99
ID03526,Female,19,Business,97.6,5.4,2.3,6.7,5,3.14
ID00862,Male,24,Psychology,52.6,7.9,3.83,7.2,7,2.74
ID01479,Female,22,Mathematics,50.6,1.8,2.23,9.5,11,3.99
ID03480,Female,21,Mathematics,98.1,9.2,3.55,8.3,15,2.55
ID04953,Male,18,Business,55.9,1.8,2.12,5.0,19,1.86
ID01510,Male,22,Business,44.2,7.7,3.96,8.4,3,3.09
ID00232,Male,24,Psychology,66.2,8.5,2.4,8.7,2,3.39
ID04376,Male,22,Psychology,64.0,0.8,2.0,4.4,20,2.66
ID01025,Female,20,Economics,98.2,6.7,2.4,5.8,12,2.62
ID02005,Female,19,Psychology,53.0,11.3,2.66,8.7,19,2.35
ID04119,Female,20,Psychology,72.8,1.9,2.49,5.0,2,3.68
ID01531,Female,18,Engineering,75.1,11.9,2.4,9.5,17,3.14
ID03825,Male,23,Economics,56.4,7.5,2.63,8.3,17,3.53
ID03783,Female,18,Computer Science,86.3,5.9,3.76,4.7,8,3.94
ID04695,Male,20,Economics,65.6,11.2,3.52,8.0,15,2.14
ID00388,Male,21,Business,79.1,11.2,3.15,4.9,15,2.65
ID01964,Female,23,Business,71.9,11.9,1.78,8.0,0,2.69
ID01357,Female,23,Psychology,61.4,3.7,3.1,8.1,6,2.11
ID01081,Female,22,Psychology,56.3,11.8,2.97,5.2,15,3.14
ID00182,Male,24,Engineering,90.3,2.5,2.91,7.0,16,3.72
ID00934,Male,18,Business,67.8,3.8,2.84,9.3,5,3.73
ID02892,Female,23,Engineering,78.0,4.1,2.89,10.0,0,2.02
ID02891,Male,21,Mathematics,57.6,5.7,3.84,4.9,16,3.78
ID02326,Female,21,Computer Science,75.7,6.8,2.19,6.5,13,3.97
ID03116,Male,22,Business,67.6,7.5,1.76,8.7,0,3.88
ID02354,Male,20,Economics,88.8,4.4,2.15,6.8,15,3.43
ID00076,Female,24,Business,49.1,13.7,3.3,8.4,13,3.23
ID01073,Male,18,Computer Science,77.4,12.3,2.3,8.3,9,1.74
ID00496,Female,18,Computer Science,76.2,13.0,1.35,4.7,6,3.59
ID03224,Female,18,Engineering,50.0,9.6,2.56,8.8,13,2.43
ID02226,Male,19,Engineering,81.3,8.3,2.45,8.1,2,2.35
ID01059,Female,18,Engineering,92.1,7.7,3.24,5.8,18,2.56
ID02345,Female,18,Mathematics,76.3,9.1,1.96,7.4,4,2.18
ID03426,Female,20,Engineering,96.5,8.8,2.57,5.3,14,2.51
ID04398,Female,20,Engineering,55.8,7.1,1.91,7.0,14,2.47
ID04597,Female,19,Business,97.4,3.9,3.72,9.6,8,1.99
ID00354,Female,24,Economics,54.8,1.6,2.6,9.2,17,3.1
ID00697,Female,21,Psychology,79.8,1.8,3.54,4.4,18,3.62
ID04124,Female,20,Business,88.3,11.6,2.02,4.6,3,2.48
ID04307,Female,21,Mathematics,90.7,11.3,2.7,5.2,6,2.04
ID02854,Male,18,Computer Science,77.2,6.2,3.85,4.6,8,3.82
ID04440,Male,19,Economics,52.3,6.5,3.54,6.5,12,2.37
ID00275,Male,19,Business,60.5,2.1,3.41,6.4,1,3.59
ID01456,Female,22,Engineering,97.0,4.1,3.01,5.6,13,2.04
ID02962,Male,24,Computer Science,91.4,8.6,3.15,6.7,3,2.83
ID02703,Male,24,Economics,81.9,2.4,2.0,9.5,3,3.07
ID03150,Female,24,Economics,87.9,4.0,2.34,9.9,16,3.93
ID00883,Female,18,Psychology,98.2,3.6,3.66,5.0,16,2.87
ID03136,Female,23,Mathematics,59.0,4.4,2.53,4.8,15,3.46
ID04511,Male,18,Engineering,86.5,4.9,3.52,6.6,7,2.5
ID04142,Male,18,Computer Science,98.1,2.5,2.16,9.6,14,2.2
ID00171,Male,21,Economics,95.3,0.6,2.65,9.3,3,3.51
ID02201,Female,23,Economics,94.2,11.9,3.16,10.0,0,2.18
