Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID01976,Male,18,Engineering,87.3,3.6,1.9,9.8,7,3.18
ID01097,Female,23,Psychology,70.6,10.4,3.44,7.3,15,1.53
ID03533,Male,19,Mathematics,96.1,2.6,3.37,5.0,19,3.42
ID00896,Male,20,Economics,40.1,10.9,3.46,4.8,16,2.54
ID01411,Female,18,Engineering,89.3,11.9,3.06,9.2,5,3.07
ID02195,Male,20,Mathematics,77.9,1.7,3.93,8.1,6,3.54
ID00390,Male,18,Psychology,76.7,1.5,3.26,4.4,17,2.68
ID00004,Female,18,Engineering,94.3,1.8,3.99,8.6,5,3.26
ID01125,Male,19,Business,66.2,11.8,2.38,6.7,0,3.36
ID00383,Female,18,Business,92.0,6.5,2.26,4.4,20,2.72
ID01097,Female,23,Psychology,78.2,4.9,3.59,5.1,5,2.56
ID03763,Female,19,Mathematics,65.3,4.4,2.54,7.8,3,2.41
ID04653,Female,20,Economics,63.9,12.2,1.93,5.4,2,3.6
ID03344,Female,24,Engineering,73.7,4.8,3.43,4.8,11,3.95
ID04069,Male,19,Economics,47.9,4.4,3.17,6.0,19,1.65
ID04158,Male,24,Engineering,88.4,2.4,2.13,7.7,3,2.29
ID00334,Female,23,Economics,98.9,4.8,3.15,6.1,16,2.76
ID00156,Female,18,Mathematics,51.0,5.1,1.96,8.7,0,2.09
ID04383,Female,21,Business,93.3,8.9,3.31,5.3,12,3.51
ID01551,Female,21,Economics,55.0,3.2,3.66,9.5,12,2.97
ID00971,Female,23,Mathematics,83.7,7.6,2.25,6.9,0,2.32
ID04176,Female,23,Psychology,94.5,13.2,1.82,8.5,6,3.52
ID00273,Male,21,Computer Science,51.0,8.5,3.07,6.1,6,2.61
ID02079,Female,23,Business,95.8,3.8,3.05,5.3,0,1.57
ID02080,Male,24,Engineering,70.2,12.8,3.99,9.7,17,2.25
ID02195,Male,20,Business,89.0,13.9,3.29,4.8,3,3.05
ID04308,Male,21,Business,61.3,7.3,3.71,9.8,8,3.49
ID04559,Male,20,Psychology,69.2,3.2,3.0,6.2,19,2.68
ID00865,Male,20,Computer Science,67.1,9.0,3.49,7.8,3,3.33
ID00134,Male,21,Economics,72.3,6.7,2.77,6.1,7,3.0
ID00068,Female,24,Psychology,87.4,6.0,3.02,7.0,9,2.91
ID01416,Male,24,Mathematics,47.8,4.3,2.73,6.2,5,2.61
ID03566,Female,23,Mathematics,49.3,3.8,2.22,9.1,10,2.21
ID02638,Male,21,Engineering,83.4,11.6,2.53,6.2,2,1.67
ID01426,Male,19,Economics,97.2,2.5,3.41,4.3,13,3.46
ID02932,Female,22,Psychology,38.8,12.6,3.87,9.9,13,2.42
ID02695,Male,22,Mathematics,67.6,10.2,1.76,6.5,17,2.53
ID03754,Female,21,Computer Science,66.2,3.6,2.84,8.8,17,2.44
ID03512,Male,23,Computer Science,74.8,13.1,3.53,10.0,12,2.89
ID03872,Male,20,Economics,87.7,1.4,1.71,8.6,3,2.49
ID02114,Male,23,Economics,91.7,7.2,1.94,6.3,6,3.1
ID01676,Female,23,Computer Science,71.8,7.8,2.6,8.3,11,1.86
ID04453,Male,21,Mathematics,43.5,10.7,1.85,7.4,12,2.09
ID02923,Male,19,Engineering,95.9,9.0,2.29,4.6,14,2.51
ID03781,Male,21,Computer Science,58.7,9.6,2.55,7.4,3,3.83
ID00967,Female,21,Mathematics,68.8,3.9,1.71,5.7,4,2.99
ID02815,Male,22,Mathematics,58.2,8.6,3.96,6.8,7,2.31
ID04653,Male,21,Computer Science,95.1,4.8,2.47,4.8,1,2.55
ID03549,Female,22,Psychology,58.1,4.3,1.81,6.4,20,3.9
ID02962,Male,23,Computer Science,86.6,5.2,3.94,9.6,12,3.45
ID04747,Male,18,Psychology,79.6,0.7,3.55,5.5,3,3.05
ID03592,Male,19,Mathematics,93.9,3.3,3.91,7.4,6,3.84
ID01372,Male,18,Psychology,85.6,3.8,3.25,9.0,18,1.95
ID03324,Male,24,Mathematics,40.1,0.9,3.29,7.8,16,3.99
ID02568,Male,22,Engineering,56.5,3.4,2.05,6.8,1,3.46
ID03202,Male,23,Mathematics,68.3,4.6,3.08,8.3,11,2.53
ID04797,Female,23,Business,67.1,10.7,3.59,5.7,12,2.89
ID04376,Female,24,Engineering,50.8,4.4,2.93,6.3,1,2.83
ID01696,Female,23,Engineering,55.3,13.3,3.21,7.0,12,3.53
ID04519,Male,20,Business,99.5,8.5,1.87,9.8,12,4.0
ID03210,Male,18,Engineering,76.6,9.2,2.81,6.2,6,2.55
ID04816,Female,21,Business,43.8,3.6,1.83,4.2,12,1.95
ID00963,Female,21,Economics,85.3,7.6,3.18,9.3,17,3.76
ID00601,Male,22,Business,59.8,10.1,2.67,5.1,2,3.07
ID00163,Male,19,Economics,93.6,5.0,4.0,7.2,5,2.69
ID02190,Male,22,Psychology,71.4,3.1,1.9,4.9,12,3.63
ID02014,Male,18,Engineering,57.4,5.7,1.59,8.9,6,2.02
ID04326,Male,21,Business,63.0,3.9,3.04,10.0,12,3.16
ID02385,Female,23,Engineering,47.8,13.1,3.25,7.4,0,3.36
ID00232,Female,21,Psychology,80.7,11.6,2.4,7.3,11,3.56
ID02540,Male,21,Business,64.9,11.8,2.36,7.1,7,3.72
ID03160,Female,22,Computer Science,63.1,5.4,2.63,9.9,19,3.39
ID02720,Female,23,Mathematics,51.2,13.9,1.59,5.6,6,1.89
ID02343,Male,20,Business,74.8,8.2,2.28,8.0,13,3.17
ID04985,Female,24,Business,47.9,11.6,3.72,4.5,5,2.24
ID04274,Female,22,Computer Science,59.3,13.2,3.79,8.3,4,3.71
ID00893,Male,24,Business,94.7,4.3,3.03,4.6,17,3.63
ID01830,Male,18,Mathematics,95.5,0.2,3.68,9.1,10,3.37
ID00159,Male,22,Engineering,94.3,9.3,1.35,6.6,15,2.69
ID03665,Male,21,Computer Science,91.0,4.9,3.77,7.2,5,3.22
ID03828,Male,20,Computer Science,62.2,11.1,3.27,8.5,8,2.28
ID00382,Female,22,Mathematics,92.2,7.7,2.28,9.7,3,3.82
ID01551,Female,19,Psychology,52.0,0.1,2.07,5.0,3,2.72
ID04622,Female,24,Business,73.4,9.5,2.16,9.0,7,1.92
ID04992,Male,22,Engineering,68.2,10.5,3.91,7.6,2,3.34
ID01565,Male,21,Business,85.2,6.2,1.71,4.6,6,2.71
ID02355,Male,21,Psychology,87.4,6.1,3.33,4.8,13,3.37
ID00658,Female,23,Business,68.5,11.4,3.39,9.7,6,3.3
ID01574,Male,20,Business,97.0,3.1,3.02,6.0,17,3.11
ID00518,Female,20,Engineering,78.8,13.2,1.97,8.0,16,2.88
ID04367,Female,23,Economics,66.4,11.7,3.3,9.4,13,3.4
ID03646,Male,19,Computer Science,99.1,8.9,1.84,6.5,15,3.11
ID03066,Female,21,Computer Science,74.6,7.6,3.17,9.9,19,3.6
ID03359,Male,22,Business,90.0,0.7,2.89,9.8,5,2.99
ID02543,Male,20,Psychology,92.7,9.3,2.92,9.7,12,3.61
ID03948,Male,22,Business,39.5,4.5,2.67,8.2,16,1.65
ID03949,Female,20,Economics,54.3,11.1,3.69,8.7,4,2.54
ID02513,Female,21,Economics,72.9,1.8,3.06,4.1,11,1.46
ID02939,Female,24,Business,95.0,11.3,2.6,4.0,11,3.05
ID03581,Male,18,Economics,82.1,2.5,2.72,4.3,2,2.5
ID00435,Male,23,Business,65.5,2.6,2.69,8.1,12,3.82
ID00839,Male,20,Psychology,85.0,2.5,3.73,5.9,14,3.33
ID04289,Male,21,Computer Science,83.6,4.5,1.35,8.7,5,2.14
ID02846,Male,22,Mathematics,61.4,6.2,2.58,4.0,8,3.06
ID04627,Male,21,Mathematics,95.9,12.8,2.83,7.2,10,1.65
ID01455,Male,23,Mathematics,58.3,13.0,2.11,7.4,6,2.21
ID00333,Male,21,Psychology,58.2,2.1,3.23,5.4,5,2.31
ID03438,Male,24,Mathematics,61.2,10.7,3.99,4.2,20,2.37
ID02724,Female,20,Mathematics,57.0,0.1,2.69,6.0,7,2.37
ID00848,Male,22,Mathematics,58.1,6.0,2.94,7.0,5,3.29
ID02480,Male,18,Mathematics,84.8,0.5,3.14,9.5,8,3.48
ID00985,Male,23,Business,62.1,0.2,1.98,5.0,6,2.69
ID03375,Male,22,Computer Science,70.5,7.4,3.6,5.3,6,2.79
ID01754,Male,20,Economics,58.9,6.4,1.91,6.1,18,2.68
ID01226,Male,24,Computer Science,71.5,2.9,2.28,8.0,13,3.68
ID03973,Male,21,Computer Science,78.8,8.2,3.86,4.9,2,2.11
ID02264,Male,18,Business,60.5,5.1,2.88,8.5,18,1.95
ID02067,Female,21,Business,94.1,9.2,3.47,8.2,0,3.04
ID02797,Female,21,Psychology,63.0,1.1,2.98,4.2,1,3.91
ID02286,Female,22,Economics,81.3,10.8,1.63,4.3,10,2.73
ID04355,Male,22,Psychology,70.5,12.2,2.24,8.6,1,3.31
ID01074,Male,22,Mathematics,82.3,7.1,1.83,8.0,20,2.73
ID02975,Female,24,Engineering,83.1,3.7,2.96,9.2,19,1.84
ID01483,Male,20,Economics,75.3,6.1,2.9,4.4,19,2.79
ID02407,Male,22,Economics,82.2,13.7,3.39,8.0,5,2.82
ID03110,Female,24,Economics,59.2,12.5,3.55,6.5,4,3.92
ID02281,Male,18,Mathematics,66.4,3.0,2.1,6.1,13,3.48
ID04211,Male,19,Computer Science,65.6,5.8,2.53,7.6,12,3.36
ID04083,Female,20,Engineering,35.2,5.5,3.4,10.0,6,3.53
ID04915,Male,19,Engineering,51.2,4.2,2.69,5.3,4,3.75
ID00252,Male,20,Economics,57.3,10.4,2.62,6.8,17,2.05
ID04706,Female,23,Computer Science,80.7,2.3,1.83,5.5,20,3.07
ID00583,Male,19,Psychology,87.7,13.0,2.71,7.7,0,2.1
ID03955,Female,21,Engineering,70.9,10.6,1.92,7.9,3,2.97
ID04103,Female,22,Engineering,59.5,1.4,3.23,5.4,9,2.17
ID02666,Female,24,Business,54.4,5.8,3.9,7.4,4,2.88
ID04574,Female,20,Economics,72.3,12.7,3.09,9.8,7,2.72
ID03316,Male,22,Psychology,88.6,5.5,3.19,6.3,12,3.48
ID01068,Male,20,Psychology,75.7,0.8,2.8,6.5,9,1.74
ID02933,Female,18,Computer Science,92.2,10.1,3.69,7.3,3,1.57
ID01517,Male,23,Psychology,66.5,5.9,2.3,6.8,1,2.97
ID02350,Female,19,Computer Science,63.2,8.1,3.43,6.6,0,3.86
ID02776,Male,18,Engineering,88.1,3.0,3.96,9.6,12,2.46
ID04658,Female,18,Economics,91.9,0.2,3.66,7.1,6,3.47
ID01298,Female,22,Economics,95.9,2.6,2.98,7.0,14,2.15
ID01174,Male,20,Economics,89.8,4.2,3.84,5.8,11,3.12
ID04855,Female,23,Computer Science,66.0,11.5,2.08,4.3,19,2.87
ID02307,Male,21,Economics,91.8,6.9,2.98,5.9,7,3.86
ID03585,Female,20,Computer Science,53.1,6.3,2.75,5.5,3,3.91
ID02886,Female,23,Computer Science,58.7,7.5,3.87,4.2,7,3.64
ID02764,Male,24,Mathematics,90.0,4.8,2.99,5.8,1,2.22
ID02037,Male,23,Computer Science,95.6,4.6,3.93,9.1,9,2.82
ID03757,Male,18,Business,85.9,9.6,2.89,5.6,8,3.55
ID02021,Male,23,Mathematics,56.2,0.9,3.48,9.6,4,2.45
ID00922,Male,23,Business,83.6,2.5,2.75,8.1,10,3.69
ID02881,Male,20,Psychology,94.2,6.9,3.48,8.6,16,3.27
ID02785,Male,23,Engineering,81.3,11.4,3.02,7.4,6,3.62
ID02323,Male,21,Computer Science,76.9,5.9,3.27,6.6,9,1.66
ID01070,Female,18,Psychology,98.8,10.2,2.25,5.7,1,2.91
ID01677,Female,19,Economics,75.9,7.5,1.85,6.7,6,2.84
ID01470,Female,20,Computer Science,83.9,5.9,1.93,8.6,20,2.76
ID00753,Male,22,Computer Science,47.9,6.5,1.96,6.8,8,2.28
ID03998,Female,21,Business,38.8,4.5,2.13,9.6,3,3.71
ID04292,Male,19,Economics,96.9,4.3,3.67,7.9,6,3.7
ID04988,Female,22,Mathematics,70.2,5.7,4.0,8.9,7,2.47
ID01632,Female,22,Economics,89.2,2.2,2.26,4.4,1,2.31
ID03946,Female,21,Mathematics,71.2,10.9,2.43,8.2,9,4.0
ID02028,Male,20,Mathematics,83.0,4.5,3.41,5.4,1,3.05
ID02500,Male,21,Business,74.0,11.1,3.81,7.8,11,3.4
ID03258,Female,20,Psychology,99.1,3.1,3.52,8.7,11,3.17
ID03953,Female,18,Economics,55.0,9.9,3.23,6.4,17,3.85
ID00489,Male,19,Engineering,80.8,13.7,3.29,4.3,15,3.16
ID03074,Female,19,Business,83.4,4.1,3.45,7.3,10,1.76
ID00379,Female,19,Mathematics,55.3,0.2,2.38,8.4,16,1.88
ID04175,Male,22,Business,76.6,6.4,1.96,8.1,11,1.74
ID04204,Female,21,Mathematics,60.8,8.7,2.37,4.0,19,3.11
ID01580,Female,19,Mathematics,69.4,7.7,2.72,5.6,1,3.14
ID03749,Female,21,Business,44.1,4.9,3.1,8.6,2,1.86
ID02648,Male,19,Economics,57.2,2.9,3.94,5.3,17,2.63
ID04344,Male,20,Computer Science,85.2,12.2,3.39,4.6,15,1.43
ID02881,Female,18,Computer Science,48.1,6.3,2.16,9.6,0,3.59
ID00383,Male,23,Mathematics,70.5,3.8,1.84,4.8,19,3.78
ID00619,Female,21,Psychology,79.1,12.9,3.78,8.6,11,2.51
ID00168,Female,24,Economics,82.2,2.5,2.23,4.1,11,2.13
ID00146,Male,19,Economics,91.3,4.7,3.7,7.2,14,2.73
ID01935,Male,19,Engineering,72.9,3.9,3.36,7.8,5,3.44
ID02930,Male,19,Engineering,58.7,1.3,3.6,6.3,6,3.55
ID04441,Male,18,Economics,77.0,13.3,2.28,8.2,9,3.4
ID04011,Male,20,Business,58.8,11.1,2.6,10.0,16,3.32
ID01188,Female,24,Psychology,93.2,12.8,2.58,6.8,15,2.63
ID00196,Male,20,Mathematics,58.3,12.4,1.93,7.1,15,3.92
ID02514,Male,22,Engineering,51.3,11.9,3.29,9.6,6,1.9
ID03706,Male,20,Mathematics,59.4,6.2,1.81,9.8,3,2.91
ID00457,Male,22,Computer Science,54.4,8.6,3.02,6.1,0,3.24
ID02548,Female,18,Business,87.3,3.9,3.56,6.1,8,3.62
ID04139,Male,19,Engineering,87.9,1.5,3.92,4.0,13,2.31
ID03519,Female,18,Engineering,75.1,6.9,3.17,6.7,14,1.9
ID04306,Male,21,Psychology,88.9,2.4,2.62,9.0,20,4.0
ID03998,Female,20,Mathematics,68.0,8.5,3.77,6.8,2,3.44
ID01210,Male,21,Psychology,52.7,7.5,3.33,6.6,0,1.61
ID03894,Male,18,Engineering,95.0,4.9,3.1,6.9,16,2.56
ID03008,Female,20,Mathematics,66.3,4.5,3.04,7.2,10,2.36
ID03913,Male,23,Business,95.2,7.0,3.24,6.2,5,2.74
ID03137,Female,19,Computer Science,82.9,13.6,3.38,4.9,3,2.87
ID00870,Male,23,Business,71.5,2.4,1.69,8.2,0,2.02
ID04510,Female,18,Engineering,61.3,13.9,3.35,8.3,1,3.0
ID03930,Male,21,Economics,61.7,11.1,3.89,4.9,4,2.56
ID04907,Female,19,Business,89.8,1.9,2.84,5.7,12,3.26
ID04812,Male,23,Mathematics,59.2,13.6,2.07,4.5,9,2.33
ID01150,Male,24,Economics,62.3,11.8,2.23,6.9,7,1.72
ID04619,Male,24,Economics,88.6,6.1,1.92,7.9,9,3.59
ID04694,Female,22,Computer Science,57.0,0.5,3.43,5.1,4,3.34
ID00772,Male,23,Economics,49.9,6.3,3.18,5.4,12,2.12
ID00031,Male,24,Business,95.4,5.3,3.4,6.1,17,3.01
ID04852,Female,23,Engineering,61.6,4.6,2.75,8.1,12,3.2
ID02605,Male,21,Business,70.1,8.7,2.51,6.1,10,3.96
ID00743,Male,22,Business,91.7,1.1,2.85,6.2,9,1.74
ID02775,Female,20,Business,62.9,11.9,3.48,5.9,17,2.1
ID00991,Female,20,Mathematics,85.8,6.9,3.06,9.0,13,3.5
ID03956,Male,23,Business,89.1,11.8,2.43,6.7,4,2.19
ID01058,Male,22,Psychology,69.8,6.5,3.09,4.9,8,2.02
ID04723,Female,22,Engineering,56.2,13.0,2.02,5.3,5,3.82
ID02874,Male,18,Computer Science,39.7,7.1,2.98,6.1,17,3.84
ID00056,Male,23,Psychology,85.6,1.1,2.97,6.5,14,2.3
ID02659,Male,22,Computer Science,92.2,6.4,3.16,8.7,18,1.89
ID04162,Female,22,Engineering,52.7,13.6,1.94,7.6,16,1.86
ID03035,Male,22,Engineering,87.2,6.7,3.7,7.4,1,3.34
ID04380,Female,23,Engineering,71.7,11.0,2.63,6.2,11,2.56
ID04220,Male,23,Economics,87.4,10.3,2.76,5.2,15,3.26
ID01665,Female,20,Engineering,99.3,3.2,2.67,4.1,10,2.97
ID04194,Female,19,Business,94.5,9.0,2.42,4.7,12,3.0
ID02824,Female,24,Mathematics,86.1,0.4,4.0,7.7,15,3.36
ID01230,Male,20,Economics,72.7,6.1,3.42,5.9,17,2.18
ID02009,Male,22,Engineering,58.1,0.8,3.1,7.8,17,3.83
ID01511,Male,24,Mathematics,89.3,12.5,3.66,6.9,12,3.46
ID03042,Male,24,Computer Science,81.3,1.9,2.12,6.0,8,2.43
ID01599,Female,22,Business,66.2,5.2,3.52,8.2,13,3.73
ID02225,Male,21,Mathematics,83.1,6.3,2.42,8.1,4,3.41
ID01650,Female,22,Mathematics,88.4,7.8,3.13,5.5,5,2.08
ID02136,Female,22,Business,54.2,9.3,2.15,9.9,11,2.03
ID03818,Female,23,Mathematics,70.0,7.0,3.37,6.5,3,3.74
ID03394,Male,20,Psychology,70.4,1.7,2.91,6.5,20,3.92
ID03291,Female,21,Business,93.5,2.5,2.57,4.4,0,3.32
ID01925,Female,20,Mathematics,83.5,5.3,3.58,7.8,19,3.73
ID01904,Female,20,Computer Science,61.7,7.3,3.71,6.9,19,2.15
ID04450,Female,24,Psychology,86.0,10.0,2.54,10.0,5,3.96
ID01051,Female,21,Engineering,90.8,5.3,3.3,7.4,5,2.02
ID04988,Male,24,Mathematics,83.7,13.2,3.7,7.0,8,3.35
ID03802,Female,22,Economics,99.1,13.2,2.92,6.5,5,3.7
ID04913,Female,22,Mathematics,96.4,6.8,3.09,8.7,11,2.58
ID03855,Female,22,Computer Science,77.0,4.5,2.42,5.9,9,2.64
ID02332,Male,18,Engineering,83.7,6.5,2.69,6.7,5,1.92
ID01604,Female,23,Mathematics,98.2,7.3,3.74,7.0,9,3.05
ID01738,Male,18,Psychology,93.1,11.4,2.21,5.0,7,1.93
ID00828,Male,23,Computer Science,86.9,8.3,2.09,5.6,15,2.6
ID02145,Female,20,Business,78.2,5.2,2.15,8.5,10,3.27
ID00286,Male,18,Economics,48.5,0.7,3.37,9.0,0,3.9
ID04661,Male,22,Economics,81.2,13.7,1.98,8.2,15,3.32
ID01992,Male,24,Engineering,89.1,7.6,1.97,7.6,1,3.11
ID01984,Female,22,Business,79.7,8.5,2.97,5.6,12,2.14
ID01710,Male,23,Engineering,67.7,5.2,2.19,8.7,3,3.77
ID00759,Male,18,Engineering,47.8,4.4,3.69,6.8,1,3.42
ID01040,Male,24,Economics,63.7,11.9,3.39,8.1,6,3.1
ID01178,Female,21,Mathematics,89.2,2.0,1.94,9.8,7,3.24
ID00037,Male,19,Mathematics,57.4,11.4,1.96,7.0,3,3.56
ID03826,Male,24,Mathematics,87.6,11.2,3.16,9.7,17,1.99
ID04401,Male,19,Economics,85.6,0.6,1.59,6.9,3,3.18
ID04451,Male,23,Business,77.2,1.8,3.22,4.0,3,2.57
ID01008,Male,20,Psychology,62.7,3.7,3.43,8.7,13,3.1
ID01103,Female,20,Mathematics,95.3,8.4,2.21,5.4,3,2.85
ID04739,Male,22,Engineering,53.7,6.9,3.66,8.5,6,2.25
ID02097,Male,19,Economics,94.4,13.0,2.7,4.6,7,2.75
ID03041,Male,19,Economics,87.3,11.3,2.15,6.7,4,3.27
ID02137,Male,24,Computer Science,89.5,11.4,3.72,8.1,16,3.26
ID01655,Male,19,Computer Science,52.3,9.5,2.02,5.5,7,3.01
ID02929,Female,20,Psychology,95.0,6.3,3.25,4.1,8,3.54
ID04496,Male,20,Computer Science,64.3,3.3,3.57,9.1,17,3.55
ID01927,Female,22,Psychology,57.0,0.4,2.36,6.3,8,3.85
ID02643,Male,18,Computer Science,57.3,11.1,2.72,5.8,5,2.36
ID00210,Male,18,Psychology,92.6,3.0,3.13,8.7,12,3.75
ID04603,Female,20,Mathematics,90.7,3.9,2.55,8.6,18,2.82
ID01742,Female,23,Mathematics,89.5,4.4,2.07,9.2,0,2.57
ID03863,Male,20,Psychology,53.7,2.4,3.41,6.4,8,3.02
ID03412,Female,22,Mathematics,70.3,3.6,3.2,5.8,13,2.93
ID00726,Male,20,Economics,43.0,2.0,1.79,6.6,16,2.56
ID04572,Female,23,Mathematics,47.7,10.7,2.02,4.0,1,2.38
ID02451,Female,18,Psychology,34.4,1.1,3.16,4.3,4,2.0
ID03088,Male,22,Engineering,55.1,4.2,3.74,9.1,14,2.75
ID02845,Male,23,Psychology,80.4,6.7,2.89,4.8,6,3.2
ID02170,Female,18,Engineering,67.0,6.4,2.16,8.5,16,2.87
ID00284,Female,23,Economics,57.3,7.7,2.44,7.0,6,2.66
ID03240,Female,18,Engineering,68.2,6.3,2.83,9.1,5,1.74
ID00224,Female,18,Engineering,67.6,9.5,2.56,5.0,6,3.48
ID02423,Male,19,Business,48.5,4.4,3.0,6.2,19,3.19
ID04561,Male,19,Engineering,92.7,11.8,2.06,4.2,0,3.39
ID01688,Female,19,Business,52.1,1.7,2.13,6.3,16,3.39
ID04721,Female,21,Mathematics,84.6,7.0,2.52,6.2,1,3.28
ID04840,Female,21,Psychology,40.8,5.6,1.57,4.9,0,2.22
ID03114,Female,22,Economics,58.7,4.4,3.41,4.8,11,3.23
ID04843,Male,23,Engineering,61.5,3.5,3.91,5.4,0,2.98
ID01863,Male,21,Engineering,55.2,3.1,2.47,7.9,7,1.82
ID00098,Male,23,Psychology,58.1,1.0,2.91,5.3,15,2.78
ID02486,Female,19,Economics,55.1,1.8,2.14,5.9,3,3.32
ID01160,Female,18,Economics,89.6,6.7,3.71,6.3,10,2.6
ID04159,Female,24,Business,74.3,3.6,2.48,6.9,17,3.7
ID02429,Male,21,Psychology,59.7,3.5,3.09,4.8,18,2.72
ID00899,Female,18,Engineering,89.7,11.9,2.67,8.6,11,3.16
ID04355,Male,21,Engineering,77.2,2.9,2.68,7.2,8,3.87
ID00026,Female,21,Computer Science,90.0,2.6,3.07,8.3,11,3.82
ID00570,Female,24,Business,83.5,4.7,2.58,6.2,12,2.87
ID02201,Male,24,Economics,50.9,2.4,3.94,5.3,10,3.39
ID01009,Male,18,Mathematics,44.2,6.7,3.46,5.6,14,3.22
ID04039,Male,20,Mathematics,99.2,11.4,2.37,5.8,10,2.59
ID01364,Female,22,Economics,78.9,12.6,3.3,4.0,17,3.82
ID00916,Female,23,Engineering,52.3,0.1,2.94,7.9,14,3.22
ID03506,Female,24,Computer Science,59.5,4.8,3.79,6.9,4,3.55
ID00188,Female,18,Mathematics,98.6,11.5,2.93,10.0,1,1.87
ID04513,Female,22,Economics,63.8,13.7,3.21,5.8,8,1.65
ID00483,Male,20,Business,51.0,12.4,3.29,4.6,5,2.3
ID04516,Female,19,Psychology,72.4,13.7,2.86,8.9,10,3.72
ID01237,Male,20,Computer Science,70.4,11.8,3.91,7.6,2,3.32
ID02550,Female,23,Computer Science,44.2,6.8,1.89,6.2,10,2.24
ID04428,Male,19,Mathematics,92.9,2.5,3.15,6.2,14,3.71
ID01526,Male,23,Engineering,51.2,10.2,2.51,8.0,17,3.62
ID03551,Female,18,Economics,95.9,2.7,3.66,6.0,8,3.18
ID01695,Female,21,Psychology,54.3,2.2,3.47,6.9,7,1.74
ID02797,Male,20,Engineering,99.2,5.1,3.28,8.4,16,3.12
ID03605,Male,20,Computer Science,93.7,12.9,3.18,4.3,8,2.19
ID03603,Male,23,Economics,67.3,1.1,3.22,8.6,14,3.44
ID01235,Female,19,Mathematics,87.7,9.6,1.82,9.4,11,3.73
ID02166,Male,22,Mathematics,98.8,2.9,2.14,4.0,6,3.74
ID04174,Male,20,Economics,56.8,1.4,3.81,9.5,3,2.6
ID02717,Female,18,Mathematics,54.2,6.7,3.45,7.2,7,1.6
ID01549,Male,22,Psychology,54.6,8.5,3.31,7.5,7,2.11
ID02745,Male,23,Mathematics,91.2,8.4,3.34,6.1,7,3.93
ID01155,Male,22,Business,85.1,0.2,3.36,9.4,15,3.51
ID00789,Female,19,Engineering,72.2,6.3,1.71,8.6,1,3.37
ID00992,Male,18,Engineering,59.6,4.3,2.28,7.2,5,2.54
ID00560,Male,22,Business,60.1,0.5,3.58,6.9,6,3.56
ID01936,Female,20,Business,69.7,1.4,3.18,9.5,11,3.82
ID00647,Female,18,Computer Science,72.3,4.8,2.22,5.6,1,3.76
ID02432,Male,22,Economics,68.7,8.5,1.85,6.2,0,3.89
ID00819,Male,20,Mathematics,62.5,1.0,3.26,5.8,5,2.39
ID00049,Female,19,Psychology,73.6,5.9,2.51,6.2,11,2.01
ID03743,Male,19,Engineering,57.8,10.2,3.33,4.4,3,3.14
ID03350,Female,20,Economics,40.1,7.9,3.24,8.5,3,1.46
ID01032,Female,20,Psychology,76.6,0.3,2.19,9.6,2,2.82
ID04610,Male,23,Engineering,72.6,10.4,2.14,6.6,1,2.41
ID03519,Male,23,Psychology,60.2,11.6,3.07,9.5,6,2.55
ID03590,Female,21,Computer Science,72.5,7.8,1.69,4.4,5,2.12
ID03209,Female,21,Computer Science,78.4,0.9,2.72,9.5,8,2.99
ID00716,Female,21,Business,76.3,3.5,3.77,4.3,4,3.62
ID04451,Female,21,Psychology,79.7,6.3,2.89,5.5,11,1.65
ID04284,Male,22,Computer Science,75.8,0.7,2.09,4.0,7,2.39
ID00615,Female,21,Psychology,65.8,0.1,2.64,5.5,14,2.16
ID02013,Male,23,Psychology,73.1,12.9,2.07,9.8,5,2.42
ID03570,Male,22,Mathematics,59.9,0.4,3.28,9.8,5,1.74
ID02433,Male,18,Economics,56.3,4.6,2.99,7.8,0,2.82
ID04219,Male,18,Engineering,87.2,7.3,2.78,4.1,0,3.11
ID02831,Male,24,Business,86.1,3.9,3.78,5.0,6,2.82
ID01399,Female,24,Engineering,92.4,3.4,2.09,7.8,3,3.92
ID00465,Male,18,Business,81.1,5.8,3.04,7.0,11,2.78
ID04278,Female,18,Computer Science,89.9,1.4,2.95,6.2,8,2.71
ID01194,Male,23,Computer Science,75.9,8.8,3.9,7.9,15,3.91
ID00896,Female,18,Economics,58.3,3.6,1.63,6.0,8,1.86
ID03072,Male,22,Engineering,59.4,3.8,2.73,7.4,5,3.38
ID02625,Male,22,Computer Science,53.7,5.6,1.95,5.7,9,3.14
ID01854,Female,22,Computer Science,91.1,4.2,2.24,9.8,14,2.13
ID02191,Male,22,Engineering,51.7,10.0,2.78,6.0,6,1.74
ID03717,Female,21,Economics,52.7,6.9,2.13,5.6,8,2.93
ID03870,Female,23,Computer Science,43.8,7.0,3.94,9.3,16,3.2
ID04308,Male,18,Computer Science,77.7,12.0,3.39,9.1,5,3.6
ID03011,Female,20,Computer Science,62.5,0.3,3.96,5.7,10,2.43
ID04524,Female,20,Engineering,61.4,1.6,1.85,9.8,0,3.25
ID04462,Female,21,Psychology,50.1,7.1,3.16,6.9,2,3.07
ID01057,Male,18,Computer Science,71.9,8.1,3.34,8.6,9,3.0
ID02574,Male,24,Psychology,98.9,10.0,3.4,5.4,18,2.22
