Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04579,Female,20,Business,51.0,9.4,3.92,7.7,7,2.73
ID03834,Female,21,Mathematics,92.1,3.0,1.95,9.3,12,2.09
ID03442,Female,20,Business,99.1,6.3,1.85,8.4,8,3.66
ID04571,Female,24,Computer Science,50.6,7.6,2.94,4.1,8,2.8
ID02226,Female,20,Mathematics,59.9,3.0,2.51,7.7,0,3.04
ID00956,Female,20,Mathematics,52.3,8.4,3.44,8.5,5,3.37
ID02760,Male,22,Economics,75.9,12.5,2.81,7.5,19,2.44
ID02868,Female,22,Computer Science,92.4,11.8,2.82,4.1,20,1.6
ID04376,Male,19,Engineering,98.3,1.5,2.4,6.4,13,1.6
ID00601,Female,22,Mathematics,82.1,8.6,1.9,5.8,20,3.1
ID00949,Female,24,Psychology,47.1,5.9,3.39,6.5,3,2.11
ID00500,Male,18,Mathematics,76.8,11.7,1.92,5.5,3,3.66
ID00332,Male,21,Economics,96.9,5.1,1.96,7.1,7,2.8
ID01536,Female,18,Business,75.3,11.7,2.84,7.6,11,2.34
ID04030,Male,23,Mathematics,76.8,1.5,3.39,7.2,9,2.07
ID01726,Female,24,Economics,56.4,5.6,2.58,8.7,3,1.16
ID02424,Male,22,Computer Science,77.8,3.4,2.32,9.1,12,2.82
ID02679,Male,18,Computer Science,78.3,0.3,2.86,6.1,2,2.26
ID02016,Male,22,Mathematics,52.4,6.0,3.62,9.0,0,2.14
ID00652,Female,20,Engineering,73.3,11.3,3.17,8.3,4,2.81
ID02426,Female,20,Engineering,76.7,4.3,3.73,6.1,16,2.9
ID02310,Female,22,Business,59.3,0.7,2.9,8.3,20,3.78
ID04986,Male,18,Economics,82.7,7.4,2.72,6.8,0,3.86
ID03841,Female,24,Computer Science,83.3,6.7,3.23,5.0,19,2.09
ID02702,Female,22,Engineering,91.6,9.3,2.77,7.1,16,1.57
ID00390,Male,23,Mathematics,48.5,2.9,3.75,8.3,9,1.88
ID00077,Male,21,Engineering,53.7,5.4,2.17,8.9,1,1.76
ID04398,Male,23,Computer Science,99.4,0.9,3.16,6.5,5,3.65
ID04874,Female,18,Engineering,68.0,8.4,2.9,9.1,5,2.23
ID00785,Male,20,Psychology,87.2,1.8,3.43,6.0,11,2.6
ID03170,Male,24,Economics,83.5,1.6,3.25,5.9,8,2.39
ID00348,Female,22,Business,66.3,6.5,3.78,7.4,7,2.9
ID00520,Female,21,Computer Science,87.4,0.7,3.82,6.3,19,1.89
ID00976,Male,21,Psychology,84.4,12.1,3.73,9.3,4,2.99
ID04349,Female,23,Engineering,79.3,6.8,2.74,9.2,0,2.35
ID01572,Male,20,Engineering,72.4,1.5,2.47,8.7,5,2.3
ID00926,Male,24,Business,95.3,12.9,3.15,7.6,0,3.66
ID00967,Male,21,Mathematics,59.3,5.3,2.27,7.9,9,3.36
ID03517,Male,19,Engineering,69.7,1.7,3.76,7.3,3,1.46
ID04449,Male,24,Psychology,57.6,8.9,3.82,4.5,13,3.56
ID03283,Female,23,Economics,59.4,7.2,1.87,8.2,6,2.14
ID02981,Male,18,Business,77.0,0.7,3.41,10.0,18,1.72
ID00193,Male,21,Mathematics,70.8,13.9,3.64,7.0,9,2.41
ID03344,Female,24,Economics,57.0,13.5,3.68,8.1,6,2.54
ID01248,Female,18,Business,64.8,3.6,3.77,4.4,5,2.78
ID00650,Male,22,Business,65.0,2.6,3.35,8.4,10,3.33
ID02030,Female,24,Business,70.6,1.8,3.36,8.9,19,1.98
ID04543,Female,22,Computer Science,69.3,6.5,1.6,7.2,17,2.79
ID04613,Male,24,Mathematics,95.6,4.1,3.0,9.1,3,2.56
ID04739,Female,22,Economics,81.8,4.5,2.86,6.5,20,2.25
ID01549,Male,21,Business,88.4,2.4,1.89,6.1,4,2.03
ID03045,Male,23,Computer Science,87.0,5.7,3.86,8.3,3,3.55
ID03783,Female,18,Psychology,89.8,7.3,1.57,4.6,15,2.44
ID02837,Male,20,Engineering,97.4,6.0,2.18,7.0,8,1.87
ID04735,Male,21,Economics,83.2,8.0,2.77,9.7,13,3.85
ID01358,Male,20,Mathematics,92.3,9.4,2.88,9.5,2,2.76
ID03011,Male,24,Computer Science,69.1,9.9,3.42,7.1,1,3.26
ID03065,Female,24,Computer Science,83.0,7.0,2.85,8.7,0,2.41
ID02821,Male,18,Business,95.7,2.0,3.16,5.7,5,3.92
ID04621,Male,19,Psychology,36.5,3.1,3.32,5.2,18,2.45
ID00607,Female,19,Psychology,91.5,9.4,2.03,8.6,5,3.46
ID01126,Male,20,Business,85.2,1.2,3.12,8.3,17,2.55
ID00734,Female,22,Economics,68.8,7.3,2.28,6.1,4,2.21
ID01063,Female,22,Engineering,72.0,8.3,3.2,5.8,10,2.11
ID00162,Female,24,Economics,67.4,8.4,3.51,9.0,9,2.31
ID02948,Female,18,Economics,57.1,13.5,2.14,5.7,2,3.48
ID02835,Female,19,Engineering,85.2,2.5,2.8,9.2,5,3.55
ID01325,Female,24,Economics,50.6,7.1,2.17,9.7,10,3.97
ID00934,Female,22,Computer Science,77.1,9.4,3.3,9.0,15,3.04
ID00358,Male,20,Computer Science,75.8,9.9,3.68,4.0,12,2.71
ID00505,Male,24,Computer Science,83.2,11.6,3.93,9.9,9,2.68
ID00478,Female,18,Mathematics,67.6,6.6,1.6,4.8,0,3.03
ID00269,Male,22,Economics,92.0,4.9,3.96,7.8,1,1.43
ID00946,Male,19,Mathematics,88.1,1.1,2.83,8.9,18,3.74
ID01986,Male,23,Business,54.8,2.0,3.15,6.0,17,2.15
ID00363,Male,22,Computer Science,97.9,3.5,2.13,9.9,19,2.78
ID02976,Female,23,Mathematics,92.8,11.8,2.39,7.3,3,1.43
ID00682,Female,21,Mathematics,77.9,13.3,3.41,7.1,13,2.97
ID01643,Female,23,Computer Science,73.5,6.1,3.2,5.9,0,3.33
ID03227,Male,19,Mathematics,61.0,11.9,2.23,9.7,15,3.85
ID01463,Female,18,Computer Science,67.7,13.9,3.16,6.6,0,3.56
ID04698,Female,24,Business,84.5,2.0,3.96,9.1,1,2.16
ID02181,Female,18,Psychology,89.5,4.2,3.43,7.3,20,3.06
ID03755,Male,24,Engineering,98.6,9.1,1.57,5.4,5,2.78
ID03990,Female,22,Business,77.0,12.9,1.89,6.2,18,2.79
ID04130,Female,18,Mathematics,65.7,5.1,3.18,5.4,17,2.31
ID03127,Male,21,Engineering,89.1,11.3,2.29,5.9,3,2.32
ID02735,Female,18,Engineering,75.7,9.9,2.21,7.0,1,2.38
ID02537,Male,20,Psychology,91.2,1.5,3.83,4.2,18,3.73
ID03138,Male,21,Mathematics,49.2,1.6,1.81,9.3,18,3.33
ID01314,Male,19,Psychology,98.4,12.3,1.59,8.4,1,3.93
ID02609,Male,20,Computer Science,83.0,2.6,2.53,7.1,17,2.34
ID03999,Female,21,Psychology,42.7,7.3,2.64,5.7,7,2.12
ID00224,Female,20,Business,88.7,6.6,3.03,6.7,5,3.16
ID03566,Female,24,Mathematics,78.3,1.7,3.63,7.5,17,2.19
ID01742,Male,22,Psychology,81.1,11.6,2.77,8.0,8,1.82
ID01465,Male,24,Business,85.9,14.0,3.82,8.5,2,3.28
ID04092,Female,20,Engineering,56.6,2.3,3.69,9.0,3,3.07
ID03677,Male,21,Business,63.0,3.6,2.39,7.7,15,2.27
ID02499,Female,19,Mathematics,55.1,6.2,2.07,6.4,8,2.13
ID00752,Female,18,Psychology,85.8,0.9,2.89,8.7,12,2.69
ID02270,Female,20,Mathematics,76.4,12.8,3.76,8.9,15,2.66
ID01600,Female,23,Business,52.1,7.3,3.14,6.7,1,3.08
ID02306,Female,20,Psychology,91.3,10.1,2.31,5.4,17,3.38
ID04850,Female,20,Computer Science,76.5,2.1,2.25,8.5,18,3.66
ID04487,Male,24,Business,54.8,5.7,3.59,6.9,11,2.65
ID00252,Female,24,Psychology,68.4,13.1,2.63,5.9,17,2.0
ID00811,Male,23,Mathematics,87.2,11.6,2.89,4.0,6,2.12
ID04499,Female,24,Computer Science,76.8,7.5,3.35,7.4,15,3.05
ID00987,Female,20,Computer Science,90.8,8.6,3.7,9.5,8,2.15
ID04050,Female,18,Mathematics,99.2,11.2,1.94,6.9,1,2.41
ID02992,Male,22,Computer Science,76.0,10.5,2.31,9.3,8,2.35
ID00867,Male,20,Engineering,95.0,9.5,3.31,6.8,1,2.46
ID01018,Male,21,Psychology,66.5,10.1,1.97,4.3,8,3.72
ID04149,Male,21,Engineering,59.8,8.4,3.85,5.5,3,2.36
ID00162,Female,18,Mathematics,67.9,11.1,2.16,9.1,10,2.75
ID03499,Female,21,Engineering,74.8,7.4,2.77,9.6,14,1.76
ID01274,Female,18,Business,93.7,4.0,3.24,5.7,0,3.79
ID04881,Male,20,Mathematics,49.6,11.7,3.29,5.3,13,2.86
ID03300,Male,20,Mathematics,77.7,11.8,1.59,4.4,19,3.39
ID00200,Male,23,Business,40.1,3.6,2.42,5.6,0,2.95
ID01835,Female,20,Business,72.2,2.9,3.41,6.5,5,2.93
ID00509,Male,23,Mathematics,77.2,1.0,3.46,5.1,1,1.72
ID04175,Male,19,Computer Science,63.2,9.0,2.11,9.8,16,2.06
ID03304,Female,19,Psychology,58.7,3.2,2.14,8.3,13,2.92
ID01709,Male,19,Business,68.5,7.9,3.33,4.1,3,2.53
ID02282,Female,22,Psychology,87.4,6.6,3.72,5.0,3,2.33
ID03042,Male,20,Economics,86.8,9.7,3.52,5.8,15,1.6
ID04147,Male,24,Business,97.1,10.9,3.47,5.1,15,3.39
ID04283,Male,22,Engineering,70.4,11.6,2.93,7.5,13,2.78
ID01249,Female,21,Computer Science,76.9,12.6,3.5,8.3,15,1.53
ID04942,Male,22,Economics,77.1,1.6,2.27,5.2,2,3.97
ID03748,Female,24,Psychology,69.8,5.8,2.29,4.3,2,3.4
ID04246,Female,22,Economics,56.1,3.6,2.27,5.1,4,3.85
ID04991,Female,23,Economics,65.5,11.7,2.66,4.9,12,1.53
ID02583,Male,21,Economics,49.7,5.7,3.9,5.6,5,2.39
ID03721,Female,18,Mathematics,64.3,6.3,2.78,4.7,0,3.05
ID01965,Male,21,Engineering,96.3,5.4,2.91,9.3,7,3.46
ID03733,Female,21,Engineering,94.1,2.0,2.54,7.0,9,2.38
ID02061,Female,23,Computer Science,77.9,10.0,2.31,9.7,17,1.89
ID01719,Female,20,Computer Science,58.5,7.1,1.63,8.3,5,3.8
ID02758,Male,22,Mathematics,57.4,5.2,2.08,6.2,20,2.32
ID01489,Female,21,Business,77.9,12.6,2.86,8.9,14,2.74
ID00164,Female,19,Engineering,73.4,13.0,1.92,8.4,5,2.73
ID01935,Female,20,Computer Science,86.3,7.7,3.93,9.0,4,2.13
ID04326,Female,22,Economics,43.3,8.6,2.07,7.1,12,2.6
ID01893,Male,22,Engineering,93.9,9.1,2.41,10.0,20,3.16
ID03812,Female,23,Psychology,93.4,9.3,2.13,4.8,7,2.03
ID02180,Female,20,Business,66.2,3.6,3.84,6.5,14,2.8
ID00138,Male,19,Psychology,57.8,11.9,3.02,5.9,17,2.61
ID03499,Male,20,Psychology,95.2,7.0,3.0,7.7,5,1.99
ID03907,Female,18,Computer Science,70.2,9.4,2.23,9.6,6,2.41
ID02998,Female,20,Computer Science,95.6,5.0,3.82,5.2,5,2.64
ID03720,Female,24,Economics,96.4,4.4,2.9,6.2,18,2.85
ID00936,Female,23,Psychology,96.2,11.8,2.62,5.0,9,2.62
ID02123,Female,23,Psychology,68.1,1.6,2.61,8.5,16,1.61
ID02665,Male,18,Computer Science,65.4,11.2,3.76,7.2,0,1.86
ID03643,Female,20,Computer Science,81.4,7.7,3.0,4.4,0,3.61
ID03434,Female,24,Mathematics,79.7,11.1,3.5,6.8,5,2.42
ID04147,Male,18,Economics,91.7,2.9,1.6,9.5,5,2.21
ID04047,Male,20,Psychology,49.1,7.9,3.52,8.3,9,1.88
ID00376,Female,19,Economics,57.2,6.2,3.0,7.3,15,3.89
ID01449,Male,22,Economics,79.9,5.4,3.26,9.6,11,3.76
ID04167,Male,23,Psychology,83.6,11.6,2.96,4.3,19,3.01
ID00164,Female,22,Psychology,86.0,8.5,3.03,5.9,13,3.59
ID04839,Male,20,Mathematics,81.9,5.0,1.71,4.1,0,2.89
ID04820,Female,21,Engineering,66.4,7.4,3.89,4.0,3,2.91
ID01447,Female,18,Mathematics,83.2,7.5,2.03,8.2,1,2.76
ID04274,Female,22,Mathematics,84.8,12.1,1.87,5.1,8,2.24
ID01035,Male,20,Mathematics,72.2,7.9,3.33,5.7,8,2.89
ID04578,Male,21,Mathematics,89.1,8.7,3.86,6.1,15,2.65
ID00265,Female,18,Economics,61.8,1.8,1.96,6.1,17,3.0
ID00031,Male,24,Mathematics,77.6,13.0,2.06,9.7,6,1.72
ID03421,Male,20,Psychology,58.8,4.9,2.92,4.9,12,2.28
ID01067,Male,20,Psychology,84.5,3.9,2.65,9.6,5,3.55
ID03769,Male,21,Engineering,98.0,4.7,3.06,5.0,16,2.08
ID00528,Female,20,Business,62.3,1.4,3.68,4.7,6,3.94
ID00214,Male,22,Business,87.6,12.7,2.75,6.0,8,3.56
ID00345,Male,18,Psychology,90.0,5.8,3.15,9.6,11,2.9
ID00339,Female,22,Computer Science,59.9,11.3,3.36,5.9,11,3.78
ID01295,Male,22,Computer Science,76.0,1.8,2.95,7.5,3,3.47
ID00126,Male,18,Computer Science,66.0,5.9,2.41,7.8,19,3.37
ID04812,Male,22,Engineering,70.6,10.4,3.99,10.0,0,3.02
ID04183,Male,21,Mathematics,56.8,12.5,3.25,9.8,7,1.84
ID04106,Male,23,Computer Science,84.5,6.3,2.64,6.9,17,2.14
ID00128,Male,23,Computer Science,61.1,0.9,2.08,4.8,11,3.78
ID02163,Female,21,Economics,85.2,7.5,2.15,6.9,16,4.0
ID04712,Male,18,Mathematics,47.6,0.5,2.93,7.8,1,2.67
ID04905,Female,24,Economics,88.3,3.8,3.36,7.2,8,3.33
ID03607,Male,19,Engineering,90.5,11.6,2.58,7.8,15,2.13
ID03882,Female,18,Engineering,61.8,1.7,2.99,4.9,15,3.68
ID02352,Female,21,Engineering,80.8,12.7,3.97,4.1,13,1.6
ID04268,Male,21,Mathematics,85.4,9.2,3.97,7.5,10,1.74
ID00064,Male,22,Mathematics,64.8,13.0,3.26,4.7,7,2.68
ID01875,Male,20,Mathematics,85.2,0.9,2.87,4.4,5,3.96
ID03945,Female,18,Engineering,68.5,7.9,2.78,4.8,19,2.64
ID01276,Male,18,Engineering,68.1,0.7,3.22,8.7,12,2.89
ID01428,Female,20,Mathematics,97.7,7.8,3.26,8.5,7,2.74
ID02923,Male,19,Computer Science,58.6,4.4,3.31,9.8,1,2.74
ID01975,Female,18,Engineering,78.2,10.1,3.7,4.2,16,2.22
ID01726,Male,22,Engineering,56.5,3.7,2.69,8.0,18,2.87
ID03521,Male,22,Engineering,86.3,2.9,3.65,7.3,10,3.68
ID02192,Male,21,Psychology,26.2,12.0,2.67,9.4,7,2.52
ID01807,Male,18,Psychology,44.2,5.4,3.57,9.9,3,3.48
ID01271,Male,21,Business,99.8,11.0,1.92,5.3,7,1.77
ID03035,Male,23,Computer Science,79.7,0.1,2.26,7.8,19,3.26
ID03860,Female,21,Engineering,88.3,11.8,3.78,7.5,7,3.06
ID00574,Female,19,Business,66.1,11.9,2.31,8.4,0,3.31
ID02833,Male,18,Mathematics,39.5,7.5,3.99,5.8,3,2.8
ID01600,Female,20,Economics,76.1,13.4,3.1,7.7,13,3.11
ID01290,Female,20,Computer Science,59.6,3.6,3.24,9.1,15,2.83
ID04207,Female,19,Psychology,54.8,4.7,3.34,5.1,2,2.93
ID01804,Female,24,Engineering,49.3,1.7,3.1,7.6,9,3.72
ID00525,Female,18,Mathematics,60.1,3.0,1.99,5.0,9,3.92
ID03211,Male,22,Computer Science,49.9,6.9,3.34,6.2,13,3.45
ID02815,Male,24,Economics,75.0,11.3,1.98,8.6,16,3.94
ID00689,Male,24,Economics,59.0,3.3,2.66,8.5,4,2.88
ID00238,Male,19,Psychology,80.3,11.2,3.74,6.5,5,3.68
ID02523,Female,19,Psychology,89.1,13.0,2.89,4.2,11,3.39
ID01868,Female,22,Psychology,71.5,13.7,3.41,7.9,9,2.73
ID01363,Male,21,Computer Science,83.8,3.5,2.06,8.2,14,1.57
ID01667,Female,21,Engineering,89.4,3.6,3.94,7.7,15,2.97
ID03860,Female,18,Engineering,95.4,7.1,2.22,8.3,18,1.86
ID01202,Female,20,Engineering,77.0,2.1,2.73,5.1,16,2.47
ID03785,Female,19,Computer Science,70.0,0.5,2.34,7.8,17,2.33
ID02381,Male,20,Economics,93.8,2.4,3.9,5.4,13,2.71
ID04361,Male,24,Business,92.1,12.9,3.41,4.4,8,2.51
ID04413,Female,24,Computer Science,85.2,6.0,2.56,7.3,20,2.25
ID00922,Female,20,Engineering,65.0,11.1,3.11,8.9,1,2.4
ID03482,Female,20,Psychology,88.6,9.1,2.47,9.6,15,2.05
ID00628,Female,20,Engineering,96.6,2.9,2.8,5.2,5,3.13
ID03745,Female,18,Computer Science,54.1,13.0,2.16,7.9,12,3.11
ID04360,Female,18,Mathematics,62.4,11.7,1.92,9.7,7,3.45
ID02454,Female,22,Engineering,99.8,9.7,4.0,7.9,2,2.39
ID04756,Male,23,Psychology,86.8,11.1,3.15,7.5,15,2.75
ID03228,Female,20,Computer Science,51.7,2.6,1.93,8.5,15,3.62
ID00196,Male,19,Business,95.1,5.3,2.33,6.8,5,2.81
ID03581,Male,23,Computer Science,70.5,4.4,1.98,5.7,11,3.46
ID02834,Male,20,Engineering,62.8,9.9,2.85,5.4,5,2.66
ID00578,Female,22,Economics,66.9,2.5,2.87,7.4,15,3.05
ID04955,Female,19,Economics,59.2,12.4,3.26,6.5,5,2.13
ID01364,Male,19,Computer Science,69.8,4.1,2.34,6.5,1,2.25
ID00308,Female,24,Mathematics,62.0,9.7,2.67,5.3,4,2.44
ID02927,Male,24,Computer Science,59.7,4.6,3.81,9.8,4,3.79
ID04717,Female,22,Engineering,72.5,1.6,2.93,9.3,15,2.41
ID04101,Male,21,Mathematics,48.5,8.9,2.37,9.0,17,2.37
ID03367,Male,22,Computer Science,87.3,13.9,2.14,8.5,10,3.79
ID00581,Male,21,Mathematics,43.9,0.2,2.96,7.3,16,3.67
ID02099,Female,19,Economics,65.0,10.4,2.08,10.0,3,3.45
ID00889,Male,23,Economics,51.8,5.9,3.12,4.7,5,2.27
ID00907,Female,21,Economics,99.3,11.0,3.53,8.5,10,3.67
ID04117,Male,20,Engineering,61.4,1.3,2.26,8.7,16,3.53
ID04348,Female,18,Computer Science,62.0,11.2,3.56,6.0,11,3.76
ID02200,Male,20,Engineering,96.8,6.1,2.73,5.6,15,1.95
ID01252,Male,18,Engineering,96.5,4.8,3.34,8.7,9,3.48
ID02870,Female,20,Psychology,92.0,6.4,2.33,7.3,0,2.0
ID01663,Male,19,Computer Science,77.2,2.2,3.31,5.3,9,2.76
ID04775,Female,18,Business,94.8,11.7,2.62,8.1,11,1.88
ID02685,Female,22,Mathematics,70.4,13.6,2.8,7.8,20,1.74
ID02953,Female,19,Economics,34.4,9.0,1.76,4.9,8,3.24
ID02783,Female,22,Psychology,72.1,5.1,3.87,8.6,1,2.09
ID04193,Female,24,Computer Science,74.9,8.1,1.6,7.8,16,2.82
ID01089,Male,22,Business,70.4,2.3,2.3,7.8,16,2.24
ID02363,Male,22,Psychology,76.3,6.6,3.89,6.4,6,2.58
ID03540,Female,23,Mathematics,90.2,12.4,2.92,4.6,3,2.24
ID03280,Female,23,Engineering,54.1,1.4,2.19,9.8,4,3.62
ID00945,Male,20,Computer Science,39.5,12.5,2.71,4.7,3,3.75
ID00396,Female,24,Business,99.7,13.2,2.98,7.5,7,3.4
ID01715,Male,20,Economics,57.3,1.1,1.92,7.2,13,1.93
ID01695,Female,23,Engineering,79.6,5.7,3.15,9.0,3,2.43
ID03719,Male,18,Psychology,91.3,14.0,2.11,7.7,19,2.6
ID02661,Male,19,Economics,50.4,2.3,2.14,8.6,16,1.57
ID01513,Male,22,Mathematics,62.9,12.4,2.16,9.3,18,2.55
ID04017,Female,20,Psychology,93.7,3.5,3.27,5.4,11,1.78
ID04597,Male,21,Psychology,59.1,5.8,2.31,8.4,9,3.19
ID02416,Female,19,Economics,64.1,13.6,2.02,7.9,4,3.12
ID03022,Female,18,Computer Science,71.2,8.4,1.81,6.3,17,2.23
ID03357,Male,19,Business,63.2,5.2,2.99,5.2,2,2.08
ID02661,Male,18,Economics,52.6,1.9,2.88,7.4,0,3.95
ID00594,Male,24,Psychology,94.1,4.4,3.29,6.6,3,2.01
ID02079,Male,24,Psychology,84.4,10.9,3.38,4.8,19,1.93
ID03221,Male,18,Economics,98.9,9.7,2.24,8.1,14,2.44
ID01458,Male,22,Psychology,63.8,7.2,2.56,5.4,10,3.52
ID01146,Male,24,Engineering,75.0,13.2,3.69,7.5,17,3.15
ID04376,Male,19,Engineering,98.9,12.2,3.95,9.8,6,2.75
ID03434,Female,23,Psychology,39.7,1.3,2.89,4.0,8,2.42
ID02957,Male,22,Economics,77.9,3.8,2.41,5.4,12,2.74
ID04719,Female,22,Mathematics,71.6,6.0,2.77,9.2,9,2.58
ID04239,Male,21,Mathematics,51.1,0.4,2.44,9.4,13,2.54
ID01868,Female,18,Computer Science,96.2,13.2,3.53,7.7,4,3.97
ID02729,Male,21,Economics,76.8,12.2,3.24,9.1,6,1.99
ID00975,Male,18,Mathematics,57.4,8.0,2.97,9.5,17,2.26
ID00746,Female,19,Mathematics,77.6,6.8,1.63,6.6,17,1.65
ID00358,Female,22,Mathematics,87.3,8.0,2.56,4.6,3,3.37
ID03448,Male,22,Mathematics,75.6,3.3,2.23,4.1,4,3.0
ID01866,Male,20,Economics,43.3,5.5,2.2,8.7,11,2.21
ID00832,Female,22,Economics,53.5,7.1,3.81,6.1,13,2.44
ID00420,Female,18,Economics,65.9,4.8,2.1,6.1,15,2.95
ID02985,Female,24,Engineering,94.0,0.2,1.96,5.9,2,2.87
ID01065,Male,18,Engineering,84.7,11.7,2.46,7.0,11,3.53
ID02699,Female,22,Economics,69.1,0.3,3.6,5.8,17,2.69
ID03002,Female,21,Mathematics,58.5,2.8,3.9,5.7,19,2.52
ID00905,Male,23,Engineering,77.2,3.5,2.12,8.3,0,3.75
ID00869,Female,23,Mathematics,57.9,8.9,3.16,9.7,18,2.62
ID02241,Female,22,Economics,68.3,4.9,3.62,6.1,1,3.4
ID02477,Male,18,Psychology,54.8,6.0,2.86,7.9,9,2.01
ID04096,Male,20,Engineering,66.7,8.5,3.22,4.7,2,3.14
ID00247,Male,23,Computer Science,69.8,7.9,2.31,10.0,0,2.28
ID01130,Male,24,Mathematics,88.6,4.8,2.32,10.0,0,2.89
ID03629,Female,23,Economics,91.0,6.2,3.36,7.6,16,3.45
ID01230,Male,22,Psychology,74.5,7.1,2.89,7.1,6,3.21
ID04513,Female,18,Psychology,67.0,2.7,2.38,5.5,1,3.15
ID00750,Male,20,Psychology,84.4,1.6,2.97,9.6,4,3.24
ID02145,Male,24,Psychology,86.2,4.9,2.19,7.0,16,1.67
ID04813,Male,21,Computer Science,81.6,5.3,2.14,7.1,14,3.98
ID03753,Female,23,Psychology,78.9,11.2,3.36,5.3,19,3.55
ID02808,Male,21,Mathematics,86.9,13.2,2.95,7.1,5,2.57
ID04826,Male,18,Engineering,70.0,7.6,2.75,6.0,8,2.1
ID04859,Male,22,Psychology,68.8,4.4,2.46,5.0,15,2.82
ID01764,Male,20,Engineering,77.1,0.3,2.3,6.0,20,3.09
ID00440,Male,19,Business,41.4,6.8,3.03,8.9,2,3.38
ID01769,Female,19,Engineering,91.3,6.5,2.02,5.5,15,3.92
ID04350,Female,18,Business,99.2,6.3,2.57,7.8,8,3.79
ID01639,Female,24,Business,80.0,0.3,3.19,5.7,2,3.69
ID04541,Female,24,Engineering,74.7,11.2,3.0,6.5,0,2.33
ID00156,Male,18,Engineering,84.8,1.9,1.99,6.6,12,2.37
ID04464,Female,20,Engineering,54.6,10.9,2.63,6.3,6,2.88
ID04931,Female,20,Economics,72.9,0.9,3.7,8.4,1,3.22
ID02439,Male,22,Engineering,92.7,7.0,3.94,8.1,15,3.63
ID03495,Male,22,Economics,43.5,12.2,2.3,5.1,6,3.98
ID02375,Male,24,Economics,87.8,7.3,2.58,6.1,15,3.76
ID01356,Male,24,Economics,58.1,7.5,3.95,9.8,6,3.6
ID03778,Female,21,Mathematics,54.2,2.7,3.27,5.9,12,2.99
ID00410,Female,21,Mathematics,76.4,5.1,4.0,8.6,12,2.01
ID02124,Male,19,Psychology,38.8,5.8,2.53,7.7,17,1.43
ID03721,Male,24,Economics,65.6,2.6,3.84,5.9,16,2.69
ID02919,Female,22,Computer Science,86.0,13.2,2.49,4.7,4,3.95
ID02218,Male,18,Economics,68.0,12.4,3.92,6.3,6,2.15
ID03682,Male,19,Business,63.2,6.8,2.15,4.9,6,3.62
ID02979,Male,23,Mathematics,85.6,3.1,2.07,6.8,7,3.51
ID04466,Female,20,Computer Science,63.0,8.1,2.96,8.4,6,3.3
ID01474,Female,22,Engineering,83.3,10.9,3.94,9.6,3,2.92
ID02868,Male,22,Mathematics,75.0,3.9,2.85,7.5,20,2.69
ID04217,Male,23,Business,67.2,7.2,2.92,5.0,1,2.23
ID03653,Male,23,Psychology,76.5,0.9,2.14,5.7,1,2.64
ID00388,Female,22,Computer Science,77.5,11.5,3.71,6.6,9,3.16
ID01425,Male,24,Psychology,93.4,13.9,2.39,4.9,8,2.12
ID03991,Male,24,Engineering,44.4,4.0,1.63,6.8,8,3.78
ID02717,Female,18,Economics,84.5,7.1,1.91,7.0,15,2.97
ID02241,Female,23,Engineering,56.8,13.1,2.84,4.1,2,1.88
ID01605,Female,23,Psychology,90.6,0.1,2.54,6.8,10,2.08
ID01723,Female,22,Economics,82.3,11.6,2.62,7.4,9,3.2
ID03218,Male,19,Psychology,63.5,0.4,2.74,4.2,20,2.48
ID01155,Female,21,Engineering,53.0,10.2,3.66,6.8,19,3.62
ID02283,Male,21,Engineering,67.2,9.0,3.97,6.1,5,2.63
ID04130,Male,21,Business,91.9,5.9,3.56,4.5,8,3.3
ID00729,Female,22,Economics,51.2,9.2,2.65,6.4,1,3.88
ID04663,Male,22,Mathematics,95.4,8.1,2.45,4.7,5,2.02
ID00182,Female,19,Engineering,67.6,6.7,2.77,9.3,19,2.76
ID02590,Male,20,Business,71.5,2.1,3.11,9.5,18,2.3
ID01799,Female,19,Mathematics,68.7,8.7,1.93,8.9,19,2.47
ID03495,Female,23,Economics,74.0,13.1,2.41,7.3,13,3.65
ID02092,Female,23,Economics,47.9,4.0,3.8,4.9,15,3.77
ID01165,Male,21,Business,65.2,0.4,2.53,9.7,9,3.39
ID03790,Female,22,Engineering,55.3,2.2,3.62,4.1,13,3.61
ID02671,Male,24,Engineering,90.8,8.9,3.55,9.0,20,2.41
ID04315,Male,21,Psychology,85.6,10.9,3.66,8.1,7,3.52
ID02271,Female,19,Economics,79.2,8.9,3.98,6.2,20,2.13
ID03470,Female,23,Business,53.0,12.6,3.91,7.2,6,3.39
ID02382,Female,18,Economics,53.9,1.1,3.22,7.0,19,2.97
ID04426,Female,21,Engineering,95.8,7.9,3.23,5.7,13,2.92
ID01743,Male,21,Psychology,73.3,1.3,3.1,7.8,3,3.51
ID01774,Female,21,Mathematics,40.1,7.1,3.2,9.1,10,3.61
ID00934,Male,21,Economics,62.8,5.8,2.92,4.1,14,3.79
ID02033,Male,19,Psychology,71.5,6.9,2.81,8.7,18,2.96
ID01738,Male,18,Business,96.1,5.2,2.99,4.0,4,2.28
ID02016,Female,20,Psychology,91.1,7.0,3.68,8.0,12,2.09
